source	target	uniform_time_m	capacity	weight	dist_km	transfer	layer	congested_time_m	free_flow_time_m
taz_12983	streets_370	1.48016118708e-15	10000000000.0	0	1.48016118708e-05	None	taz--streets	1.48016118708e-15	1.48016118708e-15
taz_12982	streets_14296	3.61839957688e-15	10000000000.0	0	3.61839957688e-05	None	taz--streets	3.61839957688e-15	3.61839957688e-15
taz_12981	streets_6781	4.46806174692e-15	10000000000.0	0	4.46806174692e-05	None	taz--streets	4.46806174692e-15	4.46806174692e-15
taz_12980	streets_5044	7.53331359225e-16	10000000000.0	0	7.53331359225e-06	None	taz--streets	7.53331359225e-16	7.53331359225e-16
taz_12987	streets_14043	2.06420953515e-15	10000000000.0	0	2.06420953515e-05	None	taz--streets	2.06420953515e-15	2.06420953515e-15
taz_12986	streets_4156	2.1285513234e-15	10000000000.0	0	2.1285513234e-05	None	taz--streets	2.1285513234e-15	2.1285513234e-15
taz_12984	streets_7873	5.03722771407e-15	10000000000.0	0	5.03722771407e-05	None	taz--streets	5.03722771407e-15	5.03722771407e-15
taz_12989	streets_808	4.99003475892e-15	10000000000.0	0	4.99003475892e-05	None	taz--streets	4.99003475892e-15	4.99003475892e-15
taz_12988	streets_2128	5.35917356445e-15	10000000000.0	0	5.35917356445e-05	None	taz--streets	5.35917356445e-15	5.35917356445e-15
streets_2158	streets_710	2.6179147103	2850.0	None	1.37762259269	None	streets	4.02621312573	4.02621312573
streets_2158	streets_12833	2.46459917661	9405.0	None	1.29694351549	None	streets	3.79042209011	3.79042201623
streets_2158	streets_14505	2.61781637944	2850.0	None	1.37757084815	None	streets	4.02606404976	4.02606189813
streets_2153	streets_9842	0.451234588063	1900.0	None	0.237452717873	None	streets	0.89467142657	0.303003045624
streets_2152	streets_13261	0.0325016581735	950.0	None	0.0171033144906	None	streets	0.0259634370695	0.0254026277517
streets_2152	streets_6510	0.956685456665	2850.0	None	0.503435613857	None	streets	0.747725682221	0.747725682221
streets_2151	streets_1583	0.0643532605757	2850.0	None	0.0338645507945	None	streets	0.0521947598057	0.0432130746758
streets_2151	streets_6767	0.688872496686	3800.0	None	0.362504672589	None	streets	0.5435888092	0.538408579287
streets_2151	streets_6379	0.0642268690669	2850.0	None	0.0337980399195	None	streets	0.0478662521089	0.0431282030522
streets_2151	streets_9875	0.130802608106	3800.0	None	0.0688321232934	None	streets	0.102732170465	0.102232629023
streets_2150	streets_13232	0.129272389052	1900.0	None	0.0680268776784	None	streets	0.0868493740867	0.0868061284177
streets_2150	streets_2151	0.0628394912944	2850.0	None	0.0330679615268	None	streets	0.0423682870285	0.0421965818919
streets_2157	streets_2156	0.894932603143	1900.0	None	0.470939472619	None	streets	1.0406613712	1.0406613712
streets_2157	streets_5279	0.448569650735	1900.0	None	0.236050350616	None	streets	0.521613705244	0.521613701605
streets_2157	streets_2504	0.469941090644	1900.0	None	0.247296621681	None	streets	0.546465217667	0.546465217666
streets_2157	streets_11932	0.663245359752	1900.0	None	0.34901893041	None	streets	0.771246709657	0.771246709638
streets_2156	streets_6935	0.431753290129	2850.0	None	0.227201094295	None	streets	0.502059707241	0.50205900349
streets_2156	streets_2157	0.894932603143	1900.0	None	0.470939472618	None	streets	1.0406613712	1.0406613712
streets_2156	streets_6318	0.471847783493	2850.0	None	0.248299978718	None	streets	0.548682392283	0.548682391996
streets_2155	streets_13767	0.06078265344	1900.0	None	0.0319855938367	None	streets	0.040815419741	0.040815419741
streets_2154	taz_13063	3.17202649389e-15	10000000000.0	0	3.17202649389e-05	None	taz--streets	3.17202649389e-15	3.17202649389e-15
streets_2154	streets_9125	1.72501390739	2850.0	None	0.907752312242	None	streets	1.34823544416	1.34823540146
streets_2154	streets_4862	1.21475263258	2850.0	None	0.639238041102	None	streets	0.949430769973	0.949425680718
streets_2154	streets_3545	1.8351344409	2850.0	None	0.965700928485	None	streets	2.13396351513	2.13396351513
streets_2430	streets_7701	1.19676622168	1900.0	None	0.629773070402	None	streets	0.803625918006	0.803625918006
streets_2430	streets_10966	0.63985190245	2850.0	None	0.336708615191	None	streets	0.74404391552	0.74404391552
streets_11459	streets_6733	0.57243653266	950.0	None	0.301232693783	None	streets	0.454241826277	0.447404623881
streets_11459	streets_9489	2.0024855546	1900.0	None	1.05376593467	None	streets	1.3449148751	1.34466469973
streets_11458	taz_6119	5.91213368315e-15	10000000000.0	0	5.91213368315e-05	None	taz--streets	5.91213368315e-15	5.91213368315e-15
streets_11458	streets_11099	1.88740509831	9405.0	None	0.993207263309	None	streets	2.90272832438	2.90272832438
streets_11458	streets_2352	1.10405165981	950.0	None	0.580983980901	None	streets	1.28383294264	1.28383289438
streets_11458	streets_4471	2.88536564118	1900.0	None	1.51836302376	None	streets	2.69732725399	2.69732725398
streets_11458	streets_1526	1.15267296642	950.0	None	0.606569921578	None	streets	1.34037165797	1.3403715828
streets_11457	streets_9027	0.290180398884	8124.0	None	0.152701335871	None	streets	0.206850551926	0.13697763396
taz_10721	streets_12926	2.17437837913e-16	10000000000.0	0	2.17437837913e-06	None	taz--streets	2.17437837913e-16	2.17437837913e-16
taz_10720	streets_10271	3.51262039557e-15	10000000000.0	0	3.51262039557e-05	None	taz--streets	3.51262039557e-15	3.51262039557e-15
taz_10723	streets_9067	4.40183716463e-15	10000000000.0	0	4.40183716463e-05	None	taz--streets	4.40183716463e-15	4.40183716463e-15
taz_10722	streets_12926	2.17437837913e-16	10000000000.0	0	2.17437837913e-06	None	taz--streets	2.17437837913e-16	2.17437837913e-16
taz_10725	streets_9705	1.30165558143e-15	10000000000.0	0	1.30165558143e-05	None	taz--streets	1.30165558143e-15	1.30165558143e-15
taz_10724	streets_9067	4.40183716463e-15	10000000000.0	0	4.40183716463e-05	None	taz--streets	4.40183716463e-15	4.40183716463e-15
taz_5580	streets_5276	1.51626682271e-15	10000000000.0	0	1.51626682271e-05	None	taz--streets	1.51626682271e-15	1.51626682271e-15
taz_5589	streets_249	2.51462473053e-15	10000000000.0	0	2.51462473053e-05	None	taz--streets	2.51462473053e-15	2.51462473053e-15
streets_6278	streets_386	1.91684097095	2850.0	None	1.0086972726	None	streets	2.947999126	2.94799912573
streets_6278	streets_12409	3.68215540833	2850.0	None	1.93765689171	None	streets	5.6629585987	5.66295852868
streets_6278	streets_2713	3.62269437258	2850.0	None	1.90636677141	None	streets	5.5715106288	5.57151062871
streets_6278	taz_13330	4.68309474847e-15	10000000000.0	0	4.68309474847e-05	None	taz--streets	4.68309474847e-15	4.68309474847e-15
streets_6279	streets_7658	0.757480146662	1900.0	None	0.398608006385	None	streets	0.512383415271	0.508646272937
streets_6272	streets_9484	0.298692546399	3800.0	None	0.157180674592	None	streets	0.233575709112	0.233451952755
streets_6273	streets_5120	1.43819127988	6963.0	None	0.756817932983	None	streets	0.678999494955	0.678888165626
streets_6270	streets_5354	0.498029002268	950.0	None	0.262077294818	None	streets	0.579133293312	0.579126900258
streets_6270	taz_6103	4.46091917118e-15	10000000000.0	0	4.46091917118e-05	None	taz--streets	4.46091917118e-15	4.46091917118e-15
streets_6270	streets_11640	0.430497667397	2850.0	None	0.226540349224	None	streets	0.500601330595	0.500598918041
streets_6270	streets_13842	1.1706834425	2850.0	None	0.61604755607	None	streets	1.36131557444	1.36131484341
streets_6271	streets_11068	0.0561182160448	1900.0	None	0.0295310316952	None	streets	0.0412376439383	0.0376832601631
streets_6271	streets_8279	0.03303190974	2850.0	None	0.0173823482326	None	streets	0.0258211988661	0.0258170614733
streets_6271	streets_3719	1.47365874219	2850.0	None	0.775481939569	None	streets	1.71450244991	1.71362594451
streets_6271	streets_14247	0.0416248314258	2850.0	None	0.0219041926629	None	streets	0.0325331123812	0.0325331123812
streets_6276	streets_5373	0.05214771237	2850.0	None	0.0274416375887	None	streets	0.0606411592535	0.0606393259888
streets_6276	streets_6277	0.0146850165657	2850.0	None	0.00772768131653	None	streets	0.0170763457015	0.0170762909092
streets_6276	taz_9275	3.31417006909e-15	10000000000.0	0	3.31417006909e-05	None	taz--streets	3.31417006909e-15	3.31417006909e-15
streets_6277	streets_2609	0.934717556632	2850.0	None	0.491875468188	None	streets	1.08694463454	1.08692481507
streets_6274	streets_4799	0.355643761883	2850.0	None	0.187150054734	None	streets	0.413555974607	0.413555974607
streets_6274	streets_11572	1.63997111617	950.0	None	0.863000330804	None	streets	1.90702027824	1.90702024319
streets_6274	streets_8361	0.460707345592	950.0	None	0.242437557424	None	streets	0.535727880372	0.535727870796
streets_6274	taz_531	1.98026347127e-15	10000000000.0	0	1.98026347127e-05	None	taz--streets	1.98026347127e-15	1.98026347127e-15
streets_6275	taz_11757	4.57635866106e-15	10000000000.0	0	4.57635866106e-05	None	taz--streets	4.57635866106e-15	4.57635866106e-15
streets_6275	streets_4177	2.11200068458	2850.0	None	1.11139597001	None	streets	1.65069630956	1.65069630956
streets_6275	streets_1582	1.94468310171	2850.0	None	1.02334860873	None	streets	2.26135082807	2.26135082807
streets_6275	streets_8249	1.65915213883	2850.0	None	0.87309394083	None	streets	1.29675919736	1.29675919736
streets_6275	streets_5285	1.7179756342	2850.0	None	0.904048568907	None	streets	1.99772683764	1.99772683764
streets_10193	streets_6080	0.186445956883	950.0	None	0.098113266069	None	streets	0.217095949451	0.216806387947
streets_10193	taz_1545	3.02036041716e-15	10000000000.0	0	3.02036041716e-05	None	taz--streets	3.02036041716e-15	3.02036041716e-15
streets_10193	streets_13956	0.367434280196	950.0	None	0.193354567182	None	streets	0.427872357946	0.427266433823
streets_10193	streets_12567	0.632047197725	950.0	None	0.33260155337	None	streets	0.734968310617	0.734968310617
taz_2574	streets_8159	3.24142314141e-15	10000000000.0	0	3.24142314141e-05	None	taz--streets	3.24142314141e-15	3.24142314141e-15
streets_132	streets_9271	0.797055227207	2850.0	None	0.419433560729	None	streets	0.535223343729	0.53522085355
streets_133	taz_1537	5.03487982362e-15	10000000000.0	0	5.03487982362e-05	None	taz--streets	5.03487982362e-15	5.03487982362e-15
streets_133	streets_136	0.702745931326	950.0	None	0.369805275974	None	streets	0.818093502032	0.817179463494
streets_133	streets_10570	0.224550114735	2850.0	None	0.118164778262	None	streets	0.261622592817	0.261115339281
streets_130	taz_2910	2.57450526972e-15	10000000000.0	0	2.57450526972e-05	None	taz--streets	2.57450526972e-15	2.57450526972e-15
streets_130	streets_3422	0.49285841979	950.0	None	0.259356384466	None	streets	0.573481545082	0.573114352015
streets_130	taz_3730	2.57450526972e-15	10000000000.0	0	2.57450526972e-05	None	taz--streets	2.57450526972e-15	2.57450526972e-15
streets_130	streets_5277	0.681308991171	2850.0	None	0.358524536781	None	streets	0.7923091965	0.792251781277
streets_131	streets_14698	0.435409359228	2850.0	None	0.229125023815	None	streets	0.506314622381	0.506310418479
streets_131	streets_10353	1.17423711806	2850.0	None	0.617917603144	None	streets	0.788882660885	0.788497673871
streets_10191	taz_10407	2.08041139598e-15	10000000000.0	0	2.08041139598e-05	None	taz--streets	2.08041139598e-15	2.08041139598e-15
streets_10191	streets_10190	0.494189017227	9405.0	None	0.2600565834	None	streets	0.760036689403	0.760036337292
streets_136	streets_13351	1.62020243567	2850.0	None	0.852597478194	None	streets	1.88408526223	1.88403247621
streets_136	streets_13464	1.63977753728	2850.0	None	0.862898463983	None	streets	1.90679520774	1.90679514237
streets_136	streets_133	0.702745931326	950.0	None	0.369805275974	None	streets	0.81768710769	0.817179463492
streets_137	streets_349	0.283952989589	9284.0	None	0.149424292618	None	streets	0.134038066272	0.134038028824
streets_134	taz_8613	5.25744629598e-15	10000000000.0	0	5.25744629598e-05	None	taz--streets	5.25744629598e-15	5.25744629598e-15
streets_134	streets_14428	0.265420469198	1900.0	None	0.13967194328	None	streets	0.308650569912	0.308640928322
streets_134	streets_12162	0.84667191787	2850.0	None	0.445543301341	None	streets	0.711045672334	0.66174136232
streets_14471	streets_6130	0.419967017319	1900.0	None	0.220998815954	None	streets	0.488353490775	0.488353481108
streets_14471	streets_12565	0.183849451282	1900.0	None	0.0967469095708	None	streets	0.213787073344	0.213787073344
streets_14471	streets_8766	0.386715968968	1900.0	None	0.203501150633	None	streets	0.449687908472	0.449687908472
streets_14471	streets_1510	0.347364504567	9405.0	None	0.182793269586	None	streets	0.534228071841	0.534228071756
streets_135	streets_9468	0.904930807217	9405.0	None	0.476200817369	None	streets	1.39173529205	1.39173529205
streets_135	streets_11351	0.909002807761	9405.0	None	0.47834362207	None	streets	1.3979978116	1.3979978116
metro_15009	metro_15006	4.132231245	1e+23	None	4.20926818918	None	metro	4.132231245	4.132231245
metro_15009	streets_11645	2.61174825936e-11	10000000000.0	0	0.261174825936	None	metro--streets	2.61174825936e-11	2.61174825936e-11
metro_15009	metro_15008	3.609326225	1e+23	None	2.80196675354	None	metro	3.609326225	3.609326225
streets_138	streets_11847	2.18878431576	3800.0	None	1.15180174208	None	streets	1.71070890147	1.71070881693
streets_138	streets_2966	1.84957704603	950.0	None	0.973301045872	None	streets	2.1519416384	2.15075792088
streets_138	taz_99	6.17864234794e-15	10000000000.0	0	6.17864234794e-05	None	taz--streets	6.17864234794e-15	6.17864234794e-15
streets_138	streets_11252	0.310754589582	950.0	None	0.163528071296	None	streets	0.361357153079	0.361357152668
streets_138	streets_12400	1.70877443372	3800.0	None	0.899206630553	None	streets	1.33554326001	1.33554296276
streets_139	streets_14399	0.121265029573	950.0	None	0.0638131730522	None	streets	0.096321422958	0.0947782537464
streets_139	streets_2538	0.27229478498	1900.0	None	0.143289407476	None	streets	0.182854049591	0.182845356581
taz_12610	streets_10487	4.85176217411e-15	10000000000.0	0	4.85176217411e-05	None	taz--streets	4.85176217411e-15	4.85176217411e-15
taz_9673	streets_14099	5.09348215141e-15	10000000000.0	0	5.09348215141e-05	None	taz--streets	5.09348215141e-15	5.09348215141e-15
taz_9674	streets_7669	6.80951632298e-15	10000000000.0	0	6.80951632298e-05	None	taz--streets	6.80951632298e-15	6.80951632298e-15
taz_9675	streets_13082	2.24177236096e-15	10000000000.0	0	2.24177236096e-05	None	taz--streets	2.24177236096e-15	2.24177236096e-15
taz_9676	streets_11889	4.18063311603e-15	10000000000.0	0	4.18063311603e-05	None	taz--streets	4.18063311603e-15	4.18063311603e-15
taz_9677	streets_3816	6.69380113632e-15	10000000000.0	0	6.69380113632e-05	None	taz--streets	6.69380113632e-15	6.69380113632e-15
taz_9678	streets_5964	1.6309001018e-15	10000000000.0	0	1.6309001018e-05	None	taz--streets	1.6309001018e-15	1.6309001018e-15
taz_9679	streets_5330	1.10887600955e-15	10000000000.0	0	1.10887600955e-05	None	taz--streets	1.10887600955e-15	1.10887600955e-15
streets_568	streets_14559	0.939404685957	2850.0	None	0.494341971481	None	streets	0.738379721789	0.734219387151
taz_102	streets_12398	4.70365743265e-15	10000000000.0	0	4.70365743265e-05	None	taz--streets	4.70365743265e-15	4.70365743265e-15
taz_103	streets_14150	5.71786535135e-15	10000000000.0	0	5.71786535135e-05	None	taz--streets	5.71786535135e-15	5.71786535135e-15
taz_100	streets_6927	1.76459335171e-15	10000000000.0	0	1.76459335171e-05	None	taz--streets	1.76459335171e-15	1.76459335171e-15
taz_101	streets_13433	5.88236615371e-15	10000000000.0	0	5.88236615371e-05	None	taz--streets	5.88236615371e-15	5.88236615371e-15
streets_4124	streets_6409	0.039936202661	1900.0	None	0.0210155872671	None	streets	0.0499205261608	0.0268170733295
streets_4124	taz_13527	1.51498390862e-15	10000000000.0	0	1.51498390862e-05	None	taz--streets	1.51498390862e-15	1.51498390862e-15
streets_4125	streets_12237	0.0264672313191	6963.0	None	0.0139278241907	None	streets	0.0133913562194	0.0124936719968
streets_4126	streets_2131	3.3939611373	6963.0	None	1.78600071388	None	streets	1.87846939419	1.60209568988
streets_4126	streets_11828	0.153254508944	1900.0	None	0.0806469642131	None	streets	0.17836865945	0.17821012092
streets_4127	streets_6757	0.242407948766	6963.0	None	0.127562088083	None	streets	0.122247164595	0.114426981983
streets_4120	streets_11551	0.375620787538	1900.0	None	0.197662544606	None	streets	0.252241271428	0.252228542836
streets_4121	streets_5396	0.559423726749	6963.0	None	0.294384978176	None	streets	0.288385693377	0.264072069532
streets_4122	streets_11094	0.0608388715597	1900.0	None	0.0320151774406	None	streets	0.0408561896015	0.0408531700862
streets_4122	taz_8688	4.55640008572e-15	10000000000.0	0	4.55640008572e-05	None	taz--streets	4.55640008572e-15	4.55640008572e-15
streets_4123	streets_7343	0.0600517491382	1900.0	None	0.0316009708102	None	streets	0.0474110229699	0.0403246190902
streets_9574	streets_6786	0.288762478359	1900.0	None	0.151955184997	None	streets	0.440114879841	0.193903376912
streets_9574	taz_2946	5.77335498758e-15	10000000000.0	0	5.77335498758e-05	None	taz--streets	5.77335498758e-15	5.77335498758e-15
streets_9574	streets_9091	0.109103969565	950.0	None	0.0574136708252	None	streets	0.127362435105	0.126870209189
streets_4128	streets_9771	0.0216003139311	1900.0	None	0.0113667112086	None	streets	0.0658272301204	0.0145045638803
streets_4129	taz_2002	6.50685846858e-15	10000000000.0	0	6.50685846858e-05	None	taz--streets	6.50685846858e-15	6.50685846858e-15
streets_4129	streets_11434	0.678036440168	6963.0	None	0.356802425599	None	streets	0.332090623091	0.320062373853
streets_4129	streets_14919	3.79321064853	2850.0	None	1.9960973777	None	streets	2.96476845962	2.9646954495
streets_4129	taz_6186	6.50685846858e-15	10000000000.0	0	6.50685846858e-05	None	taz--streets	6.50685846858e-15	6.50685846858e-15
streets_4129	streets_13982	1.76284953938	2850.0	None	0.927662518348	None	streets	1.37832195588	1.37780695348
streets_4129	streets_2770	2.14372712182	6963.0	None	1.12809134078	None	streets	1.19188549158	1.01193144034
streets_9575	streets_9580	0.211740048205	950.0	None	0.111423749994	None	streets	0.246223603538	0.246219310963
streets_9575	streets_9579	0.41608189378	950.0	None	0.21895435135	None	streets	0.483835756239	0.483835712982
streets_9575	taz_12809	3.85912241282e-15	10000000000.0	0	3.85912241282e-05	None	taz--streets	3.85912241282e-15	3.85912241282e-15
streets_9575	streets_14227	0.815474007933	950.0	None	0.429126056958	None	streets	0.948344236513	0.948263920987
streets_9575	taz_7135	3.85912241282e-15	10000000000.0	0	3.85912241282e-05	None	taz--streets	3.85912241282e-15	3.85912241282e-15
taz_13560	streets_6469	5.40051655094e-15	10000000000.0	0	5.40051655094e-05	None	taz--streets	5.40051655094e-15	5.40051655094e-15
taz_7513	streets_4583	4.16467361493e-15	10000000000.0	0	4.16467361493e-05	None	taz--streets	4.16467361493e-15	4.16467361493e-15
taz_7512	streets_2914	1.11751079331e-15	10000000000.0	0	1.11751079331e-05	None	taz--streets	1.11751079331e-15	1.11751079331e-15
taz_7510	streets_1146	4.75408672018e-15	10000000000.0	0	4.75408672018e-05	None	taz--streets	4.75408672018e-15	4.75408672018e-15
taz_7517	streets_1512	1.45480472695e-15	10000000000.0	0	1.45480472695e-05	None	taz--streets	1.45480472695e-15	1.45480472695e-15
taz_7516	streets_6824	2.50501951737e-15	10000000000.0	0	2.50501951737e-05	None	taz--streets	2.50501951737e-15	2.50501951737e-15
taz_7515	streets_13589	5.03728850906e-15	10000000000.0	0	5.03728850906e-05	None	taz--streets	5.03728850906e-15	5.03728850906e-15
taz_7514	streets_12190	6.70554807797e-15	10000000000.0	0	6.70554807797e-05	None	taz--streets	6.70554807797e-15	6.70554807797e-15
taz_7519	streets_11912	3.35056327198e-15	10000000000.0	0	3.35056327198e-05	None	taz--streets	3.35056327198e-15	3.35056327198e-15
taz_7518	streets_2523	4.6782225152e-15	10000000000.0	0	4.6782225152e-05	None	taz--streets	4.6782225152e-15	4.6782225152e-15
streets_13996	streets_1576	0.079157584003	2850.0	None	0.0416550148394	None	streets	0.0739995643157	0.0739989087146
streets_13996	streets_14033	0.460562625333	1900.0	None	0.242361401429	None	streets	0.309267041548	0.309266802387
streets_13997	streets_1433	0.839981986401	2850.0	None	0.442022865516	None	streets	0.976762723067	0.976762722336
streets_13997	taz_10968	4.77077121442e-15	10000000000.0	0	4.77077121442e-05	None	taz--streets	4.77077121442e-15	4.77077121442e-15
streets_13997	streets_1102	0.531803225456	9405.0	None	0.279850269901	None	streets	0.817884982355	0.817884982355
streets_13994	streets_4394	0.654783418856	9405.0	None	0.344566011868	None	streets	1.00702195727	1.00702195727
streets_13995	streets_9367	0.374178512006	950.0	None	0.19690357742	None	streets	0.435108881419	0.435108880837
streets_13995	streets_7282	1.1205799942	9405.0	None	0.589681669484	None	streets	1.72339223404	1.72339223404
streets_13995	streets_14565	0.373697277388	950.0	None	0.196650337817	None	streets	0.434640323616	0.434549283078
streets_13992	streets_13250	1.84447951148	9405.0	None	0.970618575458	None	streets	2.83671106247	2.83671106247
streets_13992	streets_2527	1.90624019557	2850.0	None	1.00311883737	None	streets	1.48987814207	1.48987814206
streets_13992	streets_9146	1.9062434096	2850.0	None	1.00312052869	None	streets	1.48988065555	1.48988065408
streets_13993	streets_13827	0.385176893072	3800.0	None	0.202691244292	None	streets	0.302079539051	0.301046339882
streets_13993	streets_14871	0.376443239889	3800.0	None	0.198095342869	None	streets	0.294630837127	0.294220296129
streets_13990	taz_3190	2.19774670792e-15	10000000000.0	0	2.19774670792e-05	None	taz--streets	2.19774670792e-15	2.19774670792e-15
streets_13990	streets_4896	2.43301406291	9405.0	None	1.28032251327	None	streets	3.74184797695	3.74184579685
streets_13990	taz_6148	2.19774670792e-15	10000000000.0	0	2.19774670792e-05	None	taz--streets	2.19774670792e-15	2.19774670792e-15
streets_13991	taz_10239	2.7024337539e-15	10000000000.0	0	2.7024337539e-05	None	taz--streets	2.7024337539e-15	2.7024337539e-15
streets_13991	streets_3324	0.243817343979	6963.0	None	0.128303752691	None	streets	0.160705265162	0.115092277166
streets_13998	streets_826	0.211075397799	1900.0	None	0.111073991687	None	streets	0.141759990531	0.141736671083
streets_13999	streets_619	0.522482104973	9405.0	None	0.27494522616	None	streets	0.803549650755	0.803549596454
streets_13999	taz_1783	2.52044463704e-15	10000000000.0	0	2.52044463704e-05	None	taz--streets	2.52044463704e-15	2.52044463704e-15
taz_10912	streets_8655	5.5631963706e-15	10000000000.0	0	5.5631963706e-05	None	taz--streets	5.5631963706e-15	5.5631963706e-15
streets_12640	streets_12631	0.231227328743	950.0	None	0.121678521792	None	streets	0.269066633181	0.268879855471
streets_12640	taz_7809	3.99727215146e-15	10000000000.0	0	3.99727215146e-05	None	taz--streets	3.99727215146e-15	3.99727215146e-15
streets_12640	streets_4921	0.702696922565	950.0	None	0.369779486144	None	streets	0.817147672765	0.817122474259
streets_12640	streets_12395	0.454305596143	950.0	None	0.239068771328	None	streets	0.528284494126	0.528283675179
taz_10911	streets_4094	1.13469037079e-15	10000000000.0	0	1.13469037079e-05	None	taz--streets	1.13469037079e-15	1.13469037079e-15
taz_10916	streets_11853	4.42897274254e-15	10000000000.0	0	4.42897274254e-05	None	taz--streets	4.42897274254e-15	4.42897274254e-15
taz_10917	streets_4149	7.42968837857e-15	10000000000.0	0	7.42968837857e-05	None	taz--streets	7.42968837857e-15	7.42968837857e-15
taz_10914	streets_8654	3.43511389541e-15	10000000000.0	0	3.43511389541e-05	None	taz--streets	3.43511389541e-15	3.43511389541e-15
taz_10915	streets_2590	4.28770296373e-15	10000000000.0	0	4.28770296373e-05	None	taz--streets	4.28770296373e-15	4.28770296373e-15
taz_10918	streets_7172	3.65660851392e-15	10000000000.0	0	3.65660851392e-05	None	taz--streets	3.65660851392e-15	3.65660851392e-15
taz_10919	streets_9740	6.19620578695e-15	10000000000.0	0	6.19620578695e-05	None	taz--streets	6.19620578695e-15	6.19620578695e-15
metro_15002	metro_15005	5.0	1e+23	None	0.528262376146	transfer	metro	5.0	5.0
metro_15002	streets_13208	8.47252613513e-12	10000000000.0	0	0.0847252613513	None	metro--streets	8.47252613513e-12	8.47252613513e-12
streets_11598	streets_6507	0.0332604637078	1900.0	None	0.0175026199544	None	streets	0.0248938725797	0.022334329125
streets_11599	streets_14104	4.41224904384	9405.0	None	2.32185332222	None	streets	6.78580358041	6.78580358041
streets_11599	streets_4401	1.59971887962	9405.0	None	0.841818437341	None	streets	2.46028227172	2.46028227172
streets_11594	streets_7851	0.884460746262	1900.0	None	0.465428878034	None	streets	1.03558008078	1.02848430122
streets_11594	streets_1245	0.16734041194	1900.0	None	0.0880593746058	None	streets	0.123253736932	0.112368723089
streets_11595	streets_11827	2.51296330272	6963.0	None	1.32239412033	None	streets	1.21690752713	1.18622680497
streets_11595	streets_13571	2.18289300349	6963.0	None	1.14870156281	None	streets	1.15368110632	1.03041942169
streets_11595	streets_5583	0.431773733233	1900.0	None	0.227211852049	None	streets	0.502083371814	0.502082775503
streets_11595	taz_12226	3.93628865901e-15	10000000000.0	0	3.93628865901e-05	None	taz--streets	3.93628865901e-15	3.93628865901e-15
streets_11595	streets_14457	1.64756937218	1900.0	None	0.866998753328	None	streets	1.95380104914	1.91585578175
streets_11596	streets_14894	0.0958132596113	950.0	None	0.0504197140575	None	streets	0.0748864550262	0.0748856736657
streets_11597	streets_9335	0.167471282041	2850.0	None	0.0881282422452	None	streets	0.130966516289	0.130892110613
streets_11590	taz_10908	4.7184198793e-15	10000000000.0	0	4.7184198793e-05	None	taz--streets	4.7184198793e-15	4.7184198793e-15
streets_11590	streets_3597	0.466683731569	2850.0	None	0.245582504932	None	streets	0.392447162866	0.364750408964
streets_11590	taz_12894	4.7184198793e-15	10000000000.0	0	4.7184198793e-05	None	taz--streets	4.7184198793e-15	4.7184198793e-15
streets_11590	streets_13094	1.72375296645	2850.0	None	0.907088768583	None	streets	2.00444513358	2.0044449374
streets_11591	streets_2678	1.67393613074	950.0	None	0.880873705839	None	streets	1.94651794674	1.94651604266
streets_11591	streets_11592	0.370172520141	950.0	None	0.1947955084	None	streets	0.430450714043	0.430450562465
streets_11591	streets_8929	0.461183701771	950.0	None	0.242688229851	None	streets	0.536281795718	0.536281795718
streets_11592	streets_13420	0.456761746596	950.0	None	0.240361268881	None	streets	0.53114123279	0.531139779527
streets_11592	streets_7162	1.65641112004	950.0	None	0.871651537305	None	streets	1.92615337169	1.92613729951
streets_11592	streets_13757	0.415299113852	9405.0	None	0.218542429865	None	streets	0.638707875762	0.63870787567
streets_11592	streets_11591	0.370172520141	950.0	None	0.1947955084	None	streets	0.430450983533	0.430450562465
streets_11592	taz_12754	7.0062363348e-15	10000000000.0	0	7.0062363348e-05	None	taz--streets	7.0062363348e-15	7.0062363348e-15
streets_11593	streets_8668	1.03910388595	2850.0	None	0.546806579986	None	streets	0.812142794482	0.812142231915
taz_8235	streets_11880	4.66015798937e-15	10000000000.0	0	4.66015798937e-05	None	taz--streets	4.66015798937e-15	4.66015798937e-15
taz_4963	streets_8257	3.24811585966e-15	10000000000.0	0	3.24811585966e-05	None	taz--streets	3.24811585966e-15	3.24811585966e-15
taz_4962	streets_11000	5.54898076617e-15	10000000000.0	0	5.54898076617e-05	None	taz--streets	5.54898076617e-15	5.54898076617e-15
taz_4964	streets_2391	2.54502852576e-15	10000000000.0	0	2.54502852576e-05	None	taz--streets	2.54502852576e-15	2.54502852576e-15
streets_8807	streets_7639	0.511303563686	2850.0	None	0.269062753759	None	streets	0.59483606675	0.594563060745
streets_8807	streets_4578	0.000957565511331	2850.0	None	0.000503898724127	None	streets	0.000643468300363	0.000643003160647
streets_5830	streets_6023	1.63729030465	9405.0	None	0.861589610087	None	streets	2.51806511852	2.51806511852
streets_5830	streets_10035	2.34261563676	2850.0	None	1.23275224151	None	streets	3.60281784131	3.60281784131
streets_5830	streets_5818	2.3426483046	2850.0	None	1.23276943227	None	streets	3.6028680827	3.6028680827
streets_5830	streets_6879	1.75480428585	9405.0	None	0.923428872776	None	streets	2.69879535075	2.69879535075
streets_5833	streets_75	0.199039699266	1900.0	None	0.104740458302	None	streets	0.195313391024	0.186068343572
